traffic_type,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0,0.010060279,0.333333333,0.0,0.326735542,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.488372093,0.38372093,0.0,0.075792124,0,0,4781
0,0.033703707,0.333333333,0.0,0.95441795,0.45,0.0,0,0.725,0.981481481,1.0,0.955882353,0.818181818,0.445454545,1.0,0.441860465,0.38372093,0.058823529,0.000697438,0,0,3251
0,0.01620677,0.518518519,0.0,0.418678466,0.5,0.0,0,0.675,0.981481481,1.0,0.897058824,0.878787879,0.424242424,1.0,0.418604651,0.418604651,0.0,0.073648124,0,0,24042
0,0.001302056,0.888888889,0.024720032,0.006146882,0.85,0.124054,0,0.625,0.981481481,1.0,1.0,0.96969697,0.406060606,1.0,0.418604651,0.418604651,0.0,0.075467537,0,0,3623
0,0.052463006,0.333333333,0.0,0.117356236,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.441860465,0.406976744,0.0,0.053498197,0,0,27564
0,0.002237375,0.62962963,0.010418803,0.005389307,0.45,0.007768,0,0.4,0.981481481,0.953488372,0.573529412,0.757575758,0.445454545,1.0,0.465116279,0.372093023,0.0,0.113991241,0,0,26637
0,0.014330639,0.407407407,0.0,0.018137089,0.5,0.039713,0,0.425,0.981481481,0.976744186,0.735294118,0.636363636,0.272727273,1.0,0.511627907,0.5,0.823529412,0.999916826,0,0,44522
0,0.006856195,0.740740741,0.073898439,0.167324675,0.8,0.041296,0,0.525,0.962962963,1.0,1.0,0.818181818,0.315151515,1.0,0.418604651,0.453488372,0.058823529,0.056258912,0,0,23327
0,0.025665154,0.814814815,0.066696301,0.94531839,0.6,0.000999,0,0.7,0.981481481,1.0,1.0,0.878787879,0.424242424,1.0,0.418604651,0.406976744,0.058823529,0.000589262,0,0,2756
0,0.001565266,0.37037037,0.0,0.010710136,0.45,0.0,0,0.625,0.981481481,1.0,0.955882353,0.909090909,0.406060606,1.0,0.465116279,0.441860465,0.176470588,0.074847818,0,0,22085
0,0.000930453,0.777777778,0.062580505,0.00438447,0.8,0.049612,0,0.575,0.962962963,1.0,1.0,0.96969697,0.278787879,1.0,0.488372093,0.465116279,0.0,0.075464696,0,0,3610
0,0.001572784,0.333333333,0.0,0.010761443,0.45,0.0,0,0.675,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.465116279,0.406976744,0.176470588,0.074849348,0,0,22092
0,0.001457026,0.666666667,0.0,0.010178853,0.45,0.000355,0,0.575,0.981481481,1.0,0.985294118,0.939393939,0.46969697,1.0,0.395348837,0.395348837,0.176470588,0.074830991,0,0,22008
0,0.016143379,0.333333333,0.0,0.418400067,0.5,0.000136,0,0.625,0.981481481,1.0,0.911764706,0.878787879,0.424242424,1.0,0.465116279,0.441860465,0.0,0.07364113,0,0,24010
0,0.00648962,0.740740741,0.055168233,0.225028979,0.65,0.061078,0,0.625,0.962962963,1.0,1.0,0.939393939,0.333333333,1.0,0.488372093,0.418604651,0.0,0.075620729,0,0,4073
0,0.006563414,0.333333333,0.0,0.016911806,0.35,0.0,0,0.525,0.981481481,1.0,1.0,0.848484848,0.496969697,1.0,0.441860465,0.686046512,0.058823529,0.055163864,0,0,26377
0,0.009901767,0.333333333,0.0,0.325740226,0.45,0.0,0,0.625,0.981481481,1.0,1.0,0.96969697,0.445454545,1.0,0.372093023,0.360465116,0.0,0.075740767,0,0,4546
0,0.033735949,0.333333333,0.0,0.954585378,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.720930233,0.058823529,0.000746391,0,0,3475
0,0.027235572,0.703703704,0.0,0.951436034,0.8,0.054294,0,0.725,0.981481481,1.0,1.0,0.878787879,0.363636364,1.0,0.465116279,0.453488372,0.058823529,0.000609149,0,0,2847
0,0.013548077,0.333333333,0.002761038,0.017974352,0.45,0.001813,0,0.55,1.0,0.976744186,0.617647059,0.515151515,0.215151515,1.0,0.465116279,0.581395349,0.823529412,0.999911363,0,0,44447
0,0.001890531,0.37037037,0.0,0.012799449,0.45,2.5e-05,0,0.675,0.981481481,1.0,1.0,0.96969697,0.390909091,1.0,0.441860465,0.441860465,0.176470588,0.074913161,0,0,22384
0,0.033743127,0.333333333,0.0,0.954612454,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.488372093,0.709302326,0.058823529,0.00076147,0,0,3544
0,0.136445694,0.222222222,0.900974395,0.160027659,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.933333333,0.0,0.0,0.023255814,0.058823529,0.999913111,0,0,44470
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.926470588,0.696969697,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999965689,0,0,44772
0,0.136484101,0.222222222,0.891046578,0.160029363,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.023255814,0.023255814,0.058823529,0.999918793,0,0,44548
0,0.001770158,0.37037037,0.0,0.011973598,0.6,0.002832,0,0.675,0.981481481,1.0,1.0,0.909090909,0.375757576,1.0,0.418604651,0.441860465,0.176470588,0.074886718,0,0,22263
0,0.01568865,0.333333333,0.0,0.446240478,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.418604651,0.744186047,0.058823529,0.000173957,0,0,15829
0,0.003888606,0.37037037,0.011237113,0.015751468,0.7,0.13394,0,0.6,0.962962963,0.976744186,0.779411765,0.636363636,0.284848485,1.0,0.418604651,0.511627907,0.823529412,0.999845801,0,0,43664
0,0.052474531,0.333333333,0.0,0.117400235,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.395348837,0.395348837,0.0,0.053522673,0,0,27676
0,0.016723323,0.333333333,0.0,0.421837861,0.45,0.0,0,0.65,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.418604651,0.372093023,0.0,0.073768975,0,0,24595
0,0.015370633,0.481481481,0.0,0.444166782,0.45,0.000115,0,0.775,0.981481481,1.0,1.0,0.939393939,0.375757576,1.0,0.418604651,0.418604651,0.058823529,4.7e-05,0,0,15248
0,0.016715916,0.333333333,0.0,0.42181585,0.45,3e-05,0,0.625,0.981481481,1.0,0.985294118,0.909090909,0.46969697,1.0,0.418604651,0.337209302,0.0,0.073756519,0,0,24538
0,0.004362071,0.407407407,0.000442494,0.011142976,0.45,2.1e-05,0,0.525,0.981481481,0.976744186,0.632352941,0.757575758,0.390909091,1.0,0.441860465,0.76744186,0.0,0.114178529,0,0,27494
0,0.05254457,0.333333333,0.0,0.117667961,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.395348837,0.709302326,0.0,0.053671717,0,0,28358
0,0.001371676,0.37037037,0.0,0.009691606,0.5,0.005778,0,0.7,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.441860465,0.372093023,0.176470588,0.074815911,0,0,21939
0,0.005948891,0.333333333,0.068554168,0.01613986,0.45,0.09799,0,0.525,0.981481481,0.976744186,0.720588235,0.606060606,0.260606061,1.0,0.418604651,0.523255814,0.823529412,0.99985345,0,0,43734
0,0.005883188,0.814814815,0.160617066,0.152665757,0.7,0.080297,0,0.55,0.962962963,1.0,0.926470588,0.818181818,0.363636364,1.0,0.418604651,0.418604651,0.058823529,0.056246893,0,0,23272
0,0.015088069,0.333333333,0.0,0.442723316,0.7,1e-06,0,0.825,0.981481481,1.0,1.0,0.939393939,0.363636364,1.0,0.418604651,0.441860465,0.058823529,1.75e-06,0,0,15041
0,0.003964343,0.444444444,0.109651511,0.015887301,0.3,0.078242,0,0.475,0.981481481,0.976744186,0.676470588,0.575757576,0.251515152,1.0,0.581395349,0.546511628,0.823529412,0.999850172,0,0,43704
0,0.004191746,0.407407407,0.0,0.010581704,0.5,1.6e-05,0,0.45,0.981481481,0.953488372,0.588235294,0.727272727,0.390909091,1.0,0.441860465,0.418604651,0.0,0.114159298,0,0,27406
0,0.009873377,0.37037037,0.0,0.32556254,0.5,0.0,0,0.675,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.744186047,0.0,0.075735085,0,0,4520
0,0.006558644,0.333333333,0.0,0.016897529,0.35,0.0,0,0.5,0.981481481,1.0,1.0,0.848484848,0.424242424,1.0,0.441860465,0.744186047,0.058823529,0.055153811,0,0,26331
0,0.015683227,0.333333333,0.0,0.446220078,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.360465116,0.058823529,0.000162593,0,0,15777
0,0.015685585,0.333333333,0.0,0.446229117,0.45,1e-05,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.38372093,0.058823529,0.000167619,0,0,15800
0,0.009404457,0.740740741,0.0,0.323499326,0.45,0.001561,0,0.7,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.441860465,0.372093023,0.0,0.075682855,0,0,4281
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999995192,0,0,45177
0,0.003794104,0.333333333,0.0,0.015087863,0.5,0.046844,0,0.675,0.981481481,0.976744186,0.691176471,0.545454545,0.278787879,1.0,0.465116279,0.476744186,0.823529412,0.999824603,0,0,43470
0,0.016178897,0.444444444,0.0,0.418551037,0.7,0.010694,0,0.625,0.981481481,1.0,0.911764706,0.909090909,0.424242424,1.0,0.441860465,0.418604651,0.0,0.073644408,0,0,24025
0,0.011191575,0.333333333,0.0,0.017235652,0.45,0.04469,0,0.6,0.981481481,0.976744186,0.661764706,0.666666667,0.293939394,1.0,0.372093023,0.837209302,0.823529412,0.999888853,0,0,44138
0,0.003893698,0.333333333,0.000587971,0.015776615,0.6,0.010801,0,0.65,0.962962963,0.976744186,0.75,0.636363636,0.306060606,1.0,0.372093023,0.523255814,0.823529412,0.999846894,0,0,43674
0,0.006518846,0.333333333,0.0,0.016799285,0.3,0.092504,0,0.225,0.981481481,1.0,1.0,0.818181818,0.587878788,1.0,0.395348837,0.26744186,0.058823529,0.05509415,0,0,26058
0,0.003757863,0.333333333,0.0,0.014864291,0.5,0.031911,0,0.675,0.981481481,0.976744186,0.617647059,0.515151515,0.324242424,1.0,0.465116279,0.465116279,0.823529412,0.999816517,0,0,43396
0,0.033642411,0.333333333,0.0,0.953986944,0.45,0.0,0,0.775,0.981481481,1.0,0.941176471,0.878787879,0.445454545,1.0,0.418604651,0.720930233,0.058823529,0.000683889,0,0,3189
0,0.001282223,0.37037037,0.0,0.009128683,0.45,0.0,0,0.675,0.981481481,1.0,1.0,0.939393939,0.118181818,1.0,0.441860465,0.61627907,0.176470588,0.074798647,0,0,21860
0,0.010093656,0.333333333,0.0,0.326853573,0.45,0.06561,0,0.525,0.981481481,1.0,1.0,0.96969697,0.424242424,1.0,0.395348837,0.395348837,0.0,0.075858123,0,0,5083
0,0.052539751,0.333333333,0.0,0.117649505,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.395348837,0.38372093,0.0,0.053661445,0,0,28311
0,0.052515707,0.333333333,0.0,0.11755765,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.73255814,0.0,0.053610307,0,0,28077
0,0.00119296,0.481481481,0.0,0.008734566,0.45,1e-06,0,0.7,0.981481481,1.0,1.0,0.909090909,0.354545455,1.0,0.441860465,0.418604651,0.176470588,0.074786846,0,0,21806
0,0.033364063,0.555555556,0.04166814,0.952212462,0.45,0.003335,0,0.725,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.465116279,0.755813953,0.058823529,0.000628599,0,0,2936
0,0.136287379,0.222222222,0.875277442,0.160020138,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.93030303,0.0,0.0,0.034883721,0.058823529,0.999889946,0,0,44152
0,0.136797877,0.222222222,0.951494426,0.16004435,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.046511628,0.058823529,0.999989292,0,0,45094
0,0.001331774,0.37037037,0.0,0.009436961,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.441860465,0.38372093,0.176470588,0.074808481,0,0,21905
0,0.016718639,0.333333333,0.0,0.421823974,0.45,0.0,0,0.675,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.441860465,0.406976744,0.0,0.073761108,0,0,24559
0,0.052546193,0.333333333,0.0,0.117674255,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.372093023,0.0,0.053675213,0,0,28374
0,0.001462667,0.592592593,0.0,0.010197339,0.5,7e-06,0,0.6,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.465116279,0.395348837,0.176470588,0.074831865,0,0,22012
0,0.001218282,0.740740741,0.034933752,0.00882139,0.8,0.149601,0,0.7,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.488372093,0.441860465,0.176470588,0.074789031,0,0,21816
0,0.005959403,0.740740741,0.188012265,0.204126105,0.6,0.11303,0,0.65,0.962962963,1.0,1.0,0.96969697,0.324242424,1.0,0.441860465,0.441860465,0.0,0.075611769,0,0,4032
0,0.004278634,0.333333333,0.0,0.01086299,0.5,0.006837,0,0.45,0.981481481,0.976744186,0.661764706,0.787878788,0.406060606,1.0,0.395348837,0.418604651,0.0,0.114169132,0,0,27451
0,0.003808509,0.333333333,0.0,0.009462058,0.55,1.4e-05,0,0.35,0.962962963,0.953488372,0.573529412,0.757575758,0.424242424,1.0,0.441860465,0.418604651,0.0,0.114120179,0,0,27227
0,0.009562057,0.703703704,0.072865954,0.324120489,0.5,0.01584,0,0.725,0.981481481,1.0,1.0,1.0,0.375757576,1.0,0.441860465,0.418604651,0.0,0.075694656,0,0,4335
0,0.010063167,0.333333333,0.0,0.326744895,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.96969697,0.445454545,1.0,0.488372093,0.73255814,0.0,0.075797369,0,0,4805
0,0.0037188,0.333333333,4.65e-05,0.014631008,0.55,0.011041,0,0.625,0.962962963,0.976744186,0.691176471,0.575757576,0.324242424,1.0,0.418604651,0.465116279,0.823529412,0.999808868,0,0,43326
0,0.052532417,0.333333333,0.0,0.117621628,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.536363636,1.0,0.395348837,0.337209302,0.0,0.053645929,0,0,28240
0,0.002659819,0.777777778,0.114661386,0.006410757,0.8,0.000837,0,0.45,0.981481481,0.976744186,0.779411765,0.818181818,0.390909091,1.0,0.488372093,0.395348837,0.0,0.114017903,0,0,26759
0,0.136797877,0.222222222,0.951494426,0.16004435,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.046511628,0.058823529,0.999994318,0,0,45163
0,0.033120981,0.666666667,0.102601923,0.951491576,0.7,0.044377,0,0.75,0.981481481,1.0,1.0,0.878787879,0.390909091,1.0,0.418604651,0.441860465,0.058823529,0.000610241,0,0,2852
0,0.015669521,0.333333333,0.0,0.446170731,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.536363636,1.0,0.395348837,0.686046512,0.058823529,0.000135057,0,0,15651
0,0.052523616,0.333333333,0.0,0.117587875,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.878787879,0.445454545,1.0,0.488372093,0.73255814,0.0,0.053627135,0,0,28154
0,0.006467472,0.333333333,1.21e-05,0.016711918,0.45,1e-06,0,0.6,0.981481481,1.0,1.0,0.878787879,0.445454545,1.0,0.372093023,0.372093023,0.058823529,0.05504323,0,0,25825
0,0.007035332,0.777777778,0.103875859,0.169857405,0.8,0.133916,0,0.525,0.962962963,1.0,0.970588235,0.818181818,0.342424242,1.0,0.488372093,0.441860465,0.058823529,0.056261098,0,0,23337
