dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,traffic_type
0.02561132,0.8148148,0.037178546,0.9451427,0.65,0.092757,0.0,0.725,0.9814815,1.0,1.0,0.8787879,0.4060606,1.0,0.41860464,0.40697673,0.05882353,0.000588169,0.0,0.0,0
0.009381278,0.6296296,0.0,0.32344827,0.65,0.089649,0.0,0.575,0.962963,1.0,1.0,0.93939394,0.23636363,1.0,0.39534885,0.5232558,0.0,0.07568089,0.0,0.0,0
0.13679788,0.22222222,0.95149446,0.16004436,0.3,1.0,0.0,0.35,0.962963,1.0,0.8088235,0.6666667,0.92424244,0.0,0.0,0.046511628,0.05882353,0.999976,0.0,0.0,0
0.015360702,0.44444445,0.0,0.44413418,0.7,0.013122,0.0,0.725,0.9814815,1.0,1.0,0.93939394,0.3151515,1.0,0.39534885,0.8255814,0.05882353,4.59e-05,0.0,0.0,0
0.002868662,0.5555556,0.014082003,0.006829757,0.65,0.008474,0.0,0.475,0.9814815,0.9767442,0.7794118,0.8181818,0.42424244,1.0,0.39534885,0.3488372,0.0,0.11403036,0.0,0.0,0
0.015356297,0.5185185,0.0,0.44411224,0.6,0.0,0.0,0.775,0.9814815,1.0,1.0,0.93939394,0.37575758,1.0,0.37209302,0.45348838,0.05882353,4.5e-05,0.0,0.0,0
0.015706548,0.8148148,0.0,0.41691408,0.5,0.011177,0.0,0.625,0.9814815,1.0,0.9852941,0.90909094,0.44545454,1.0,0.44186047,0.40697673,0.0,0.07360966,0.0,0.0,0
0.015692685,0.33333334,0.0,0.4462558,0.45,0.0,0.0,0.85,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.44186047,0.3372093,0.05882353,0.00018248,0.0,0.0,0
0.052495483,0.33333334,0.0,0.11748032,0.45,0.0,0.0,0.775,0.9814815,1.0,1.0,0.93939394,0.46969697,1.0,0.4883721,0.3604651,0.0,0.053567257,0.0,0.0,0
0.015675781,0.33333334,0.0,0.44619262,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.46969697,1.0,0.4883721,0.7093023,0.05882353,0.000147295,0.0,0.0,0
0.01671822,0.33333334,0.0,0.42182282,0.45,0.0,0.0,0.75,0.9814815,1.0,0.9558824,0.90909094,0.53636366,1.0,0.4883721,0.3372093,0.0,0.07376045,0.0,0.0,0
0.015565081,0.7777778,0.021568023,0.41637695,0.45,0.019259,0.0,0.575,0.9814815,1.0,0.9264706,0.90909094,0.37575758,1.0,0.41860464,0.43023255,0.0,0.07359961,0.0,0.0,0
0.001929317,0.5185185,0.0,0.013047682,0.55,0.006857,0.0,0.675,0.9814815,1.0,1.0,0.969697,0.4060606,1.0,0.41860464,0.39534885,0.1764706,0.07492125,0.0,0.0,0
0.015994878,0.7777778,0.14359117,0.3248441,0.55,0.173062,0.0,0.575,0.962963,1.0,0.9852941,0.90909094,0.35454544,1.0,0.39534885,0.41860464,0.11764706,0.07470263,0.0,0.0,0
0.00384664,0.33333334,3.03e-06,0.0154514,0.45,0.002219,0.0,0.725,1.0,0.9767442,0.7058824,0.57575756,0.4969697,1.0,0.4651163,0.3255814,0.8235294,0.9998364,0.0,0.0,0
0.014325996,0.4074074,0.0,0.018110547,0.45,0.118933,0.0,0.6,0.9814815,0.9767442,0.75,0.6060606,0.3,1.0,0.44186047,0.8372093,0.8235294,0.9999162,0.0,0.0,0
0.002682063,0.4074074,0.000810228,0.006483313,0.85,0.114291,0.0,0.475,0.9814815,0.9767442,0.7941176,0.8181818,0.37575758,1.0,0.41860464,0.43023255,0.0,0.11401987,0.0,0.0,0
0.004373714,0.33333334,7.07e-06,0.011195572,0.45,0.011623,0.0,0.475,0.9814815,0.9767442,0.6764706,0.72727275,0.42424244,1.0,0.39534885,0.38372093,0.0,0.114180274,0.0,0.0,0
0.003653442,0.4074074,0.0,0.014211072,0.45,0.104014,0.0,0.6,0.9814815,0.9767442,0.7794118,0.6363636,0.25757575,1.0,0.44186047,0.872093,0.8235294,0.99979466,0.0,0.0,0
0.001666856,0.4074074,0.0,0.011266087,0.45,0.003175,0.0,0.725,0.9814815,1.0,1.0,0.93939394,0.4969697,1.0,0.41860464,0.6976744,0.1764706,0.07486552,0.0,0.0,0
0.001233705,0.5555556,0.001079967,0.008882529,0.55,0.000242,0.0,0.725,0.9814815,1.0,1.0,0.93939394,0.13333334,1.0,0.39534885,0.627907,0.1764706,0.07479056,0.0,0.0,0
0.02526313,0.8888889,0.14230005,0.9314636,0.6,0.060523,0.0,0.65,0.962963,1.0,1.0,0.8787879,0.3242424,1.0,0.4651163,0.44186047,0.05882353,0.000582487,0.0,0.0,0
0.004383361,0.37037036,0.0,0.011251071,0.6,5e-06,0.0,0.55,0.9814815,0.9767442,0.61764705,0.72727275,0.36363637,1.0,0.39534885,0.41860464,0.0,0.11418224,0.0,0.0,0
0.009560116,0.7407407,0.099953026,0.32411975,0.45,0.036798,0.0,0.675,0.9814815,1.0,1.0,0.969697,0.3,1.0,0.4651163,0.5,0.0,0.075694434,0.0,0.0,0
0.014640224,0.44444445,0.0,0.01818758,0.5,0.046624,0.0,0.65,1.0,0.9767442,0.6617647,0.6666667,0.27272728,1.0,0.5116279,0.4883721,0.8235294,0.9999188,0.0,0.0,0
0.1360238,0.6296296,0.11865797,0.15999149,0.2,0.036169,0.0,0.425,1.0,0.9767442,0.7941176,0.54545456,0.58787876,1.0,0.44186047,0.27906978,0.05882353,0.999858,0.0,0.0,0
0.015680289,0.33333334,0.0,0.44620952,0.45,0.0,0.0,0.825,0.9814815,1.0,1.0,0.90909094,0.46969697,1.0,0.4883721,0.7209302,0.05882353,0.000156692,0.0,0.0,0
0.015669258,0.33333334,0.0,0.44617,0.45,0.0,0.0,0.825,0.9814815,1.0,1.0,0.93939394,0.53636366,1.0,0.41860464,0.3255814,0.05882353,0.00013462,0.0,0.0,0
0.001332328,0.33333334,0.0,0.009437912,0.5,0.0,0.0,0.675,0.9814815,1.0,1.0,0.93939394,0.4060606,1.0,0.4651163,0.4651163,0.1764706,0.0748087,0.0,0.0,0
0.009819318,0.33333334,0.0,0.3252453,0.45,0.0,0.0,0.7,0.9814815,1.0,1.0,0.969697,0.4060606,1.0,0.44186047,0.39534885,0.0,0.07572547,0.0,0.0,0
0.001844079,0.33333334,0.0,0.012489172,0.45,0.0,0.0,0.65,0.9814815,1.0,1.0,0.93939394,0.44545454,1.0,0.39534885,0.73255813,0.1764706,0.074903764,0.0,0.0,0
0.001660586,0.44444445,0.0,0.011227785,0.45,0.008743,0.0,0.725,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.41860464,0.3604651,0.1764706,0.07486421,0.0,0.0,0
0.017151034,0.6296296,0.056882642,0.018992865,0.5,0.075852,0.0,0.55,0.9814815,0.95348835,0.5735294,0.72727275,0.35454544,1.0,0.4883721,0.40697673,0.8235294,0.99998665,0.0,0.0,0
0.033743337,0.33333334,0.0,0.95461327,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.90909094,0.4060606,1.0,0.39534885,0.75581396,0.05882353,0.000761907,0.0,0.0,0
0.003119494,0.6666667,0.098289125,0.001455157,0.35,0.093529,0.0,0.45,0.9814815,1.0,0.8088235,0.6363636,0.4969697,1.0,0.44186047,0.38372093,1.0,0.9998985,0.0,0.0,0
0.015693523,0.33333334,0.0,0.44625893,0.45,0.0,0.0,0.825,0.9814815,1.0,1.0,0.90909094,0.44545454,1.0,0.4651163,0.39534885,0.05882353,0.000184228,0.0,0.0,0
0.13679788,0.22222222,0.95149446,0.16004436,0.3,1.0,0.0,0.35,0.962963,1.0,0.8088235,0.6666667,0.92424244,0.0,0.0,0.046511628,0.05882353,0.99996746,0.0,0.0,0
0.01565644,0.33333334,0.0,0.4461276,0.45,0.0,0.0,0.825,0.9814815,1.0,1.0,0.93939394,0.44545454,1.0,0.4651163,0.38372093,0.05882353,0.000110799,0.0,0.0,0
0.010077226,0.33333334,0.0,0.3267941,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.969697,0.46969697,1.0,0.41860464,0.38372093,0.0,0.0758249,0.0,0.0,0
0.015685795,0.33333334,0.0,0.4462299,0.45,1e-06,0.0,0.85,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.4883721,0.3372093,0.05882353,0.000168056,0.0,0.0,0
0.033743966,0.33333334,0.0,0.9546156,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.5116279,0.3604651,0.05882353,0.000763218,0.0,0.0,0
0.02536501,0.8148148,0.20894584,0.93646616,0.6,0.061662,0.0,0.65,0.962963,1.0,0.9558824,0.8787879,0.33333334,1.0,0.41860464,0.44186047,0.05882353,0.000584672,0.0,0.0,0
0.033510324,0.7037037,0.0,0.9530189,0.45,0.0,0.0,0.75,0.9814815,1.0,1.0,0.8484849,0.44545454,1.0,0.41860464,0.40697673,0.05882353,0.000652856,0.0,0.0,0
0.016451132,0.33333334,0.0,0.42005754,0.5,0.0,0.0,0.625,0.9814815,1.0,0.88235295,0.8787879,0.44545454,1.0,0.4651163,0.41860464,0.0,0.07369336,0.0,0.0,0
0.000918956,0.33333334,0.0,0.007625882,0.55,1.6e-05,0.0,0.675,0.9814815,1.0,1.0,0.93939394,0.42424244,1.0,0.39534885,0.41860464,0.1764706,0.07475297,0.0,0.0,0
0.001924794,0.37037036,0.0,0.01301864,0.5,0.000581,0.0,0.675,0.9814815,1.0,1.0,0.969697,0.37575758,1.0,0.4651163,0.40697673,0.1764706,0.07492037,0.0,0.0,0
0.033733483,0.33333334,0.0,0.95457596,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.93939394,0.4060606,1.0,0.44186047,0.75581396,0.05882353,0.000741146,0.0,0.0,0
0.001560412,0.33333334,0.0,0.010681846,0.5,0.0,0.0,0.7,0.9814815,1.0,1.0,0.93939394,0.46969697,1.0,0.41860464,0.37209302,0.1764706,0.07484672,0.0,0.0,0
0.005892384,0.8148148,0.074638955,0.2004,0.45,0.133014,0.0,0.65,0.9814815,1.0,1.0,0.969697,0.3242424,1.0,0.39534885,0.44186047,0.0,0.07561002,0.0,0.0,0
0.025634386,0.6666667,0.053841762,0.9451828,0.55,0.005993,0.0,0.7,0.962963,1.0,1.0,0.8484849,0.3909091,1.0,0.41860464,0.39534885,0.05882353,0.000588825,0.0,0.0,0
0.016724288,0.33333334,0.0,0.42184138,0.45,0.0,0.0,0.625,0.9814815,1.0,1.0,0.90909094,0.44545454,1.0,0.44186047,0.39534885,0.0,0.07377094,0.0,0.0,0
0.016614396,0.33333334,0.0,0.4211252,0.45,0.0,0.0,0.575,0.9814815,1.0,0.86764705,0.8787879,0.4060606,1.0,0.4651163,0.75581396,0.0,0.073728986,0.0,0.0,0
0.015403993,0.5925926,0.0,0.018391864,0.5,0.176184,0.0,0.675,0.9814815,0.9767442,0.75,0.6060606,0.4969697,1.0,0.44186047,0.3488372,0.8235294,0.9999245,0.0,0.0,0
0.016721128,0.33333334,0.0,0.4218305,0.45,0.0,0.0,0.7,0.9814815,1.0,1.0,0.90909094,0.46969697,1.0,0.44186047,0.3604651,0.0,0.07376482,0.0,0.0,0
0.00767873,0.7777778,0.049407735,0.2792645,0.7,0.063872,0.0,0.6,0.962963,1.0,1.0,0.93939394,0.26666668,1.0,0.41860464,0.47674417,0.0,0.07564659,0.0,0.0,0
0.015310168,0.4814815,0.0,0.44388735,0.7,0.000102,0.0,0.75,0.9814815,1.0,1.0,0.90909094,0.36363637,1.0,0.39534885,0.45348838,0.05882353,3.8e-05,0.0,0.0,0
0.010027692,0.4814815,1.01e-05,0.016896851,0.45,0.088732,0.0,0.725,0.9814815,0.9767442,0.60294116,0.54545456,0.4969697,1.0,0.39534885,0.68604654,0.8235294,0.9998777,0.0,0.0,0
0.13393375,0.7037037,0.08568109,0.15724522,0.65,0.14174,0.0,0.725,0.962963,1.0,1.0,0.90909094,0.4060606,1.0,0.44186047,0.41860464,0.05882353,0.99978113,0.0,0.0,0
0.006899038,0.6666667,0.051785886,0.002997249,0.4,0.12138,0.0,0.575,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.41860464,0.30232558,1.0,0.999993,0.0,0.0,0
0.015609316,0.6666667,0.011322985,0.41651323,0.7,0.069603,0.0,0.65,0.9814815,1.0,0.9558824,0.90909094,0.3909091,1.0,0.39534885,0.43023255,0.0,0.07360157,0.0,0.0,0
0.016412046,0.33333334,0.0,0.41981873,0.45,0.0,0.0,0.65,0.9814815,1.0,0.88235295,0.90909094,0.46969697,1.0,0.4651163,0.38372093,0.0,0.07368506,0.0,0.0,0
0.015982522,0.7037037,0.15704983,0.32430828,0.7,0.036325,0.0,0.575,0.962963,1.0,1.0,0.90909094,0.35454544,1.0,0.4651163,0.41860464,0.11764706,0.07470219,0.0,0.0,0
0.004495114,0.5185185,0.005870616,0.001572961,0.45,0.066231,0.0,0.425,0.9814815,0.9767442,0.7647059,0.6666667,0.3909091,1.0,0.4651163,0.76744187,1.0,0.9999011,0.0,0.0,0
0.05245871,0.33333334,0.0,0.117339775,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.46969697,1.0,0.44186047,0.3604651,0.0,0.05348902,0.0,0.0,0
0.015699496,0.33333334,0.0,0.4462813,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.4060606,1.0,0.4883721,0.75581396,0.05882353,0.000196685,0.0,0.0,0
7.55e-05,0.7407407,0.01477403,0.000586773,0.7,0.036187,0.0,0.525,0.962963,1.0,0.9264706,0.8181818,0.4060606,1.0,0.41860464,0.38372093,0.05882353,0.0563094,0.0,0.0,0
0.007925301,0.8148148,0.0973021,0.19088861,0.5,0.090796,0.0,0.55,0.9814815,1.0,1.0,0.8484849,0.34242424,1.0,0.4651163,0.44186047,0.05882353,0.056280766,0.0,0.0,0
0.000780191,0.6296296,0.0,0.007120005,0.6,0.159599,0.0,0.675,0.962963,1.0,1.0,0.969697,0.4060606,1.0,0.41860464,0.41860464,0.1764706,0.07473789,0.0,0.0,0
0.003295224,0.33333334,0.002242775,0.007850501,0.45,0.003455,0.0,0.45,0.9814815,0.9767442,0.63235295,0.75757575,0.36363637,1.0,0.41860464,0.43023255,0.0,0.11406511,0.0,0.0,0
0.003821552,0.37037036,0.0,0.015286815,0.45,0.102083,0.0,0.675,0.9814815,0.95348835,0.5882353,0.45454547,0.29393938,1.0,0.39534885,0.54651165,0.8235294,0.9998305,0.0,0.0,0
0.006899038,0.6666667,0.051785886,0.002997249,0.4,0.12138,0.0,0.575,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.41860464,0.30232558,1.0,0.9999945,0.0,0.0,0
0.025420722,0.8148148,0.1008471,0.9397134,0.7,0.108609,0.0,0.65,0.962963,1.0,1.0,0.8787879,0.3151515,1.0,0.44186047,0.45348838,0.05882353,0.000585984,0.0,0.0,0
8.48e-05,0.44444445,0.0,0.000221235,0.5,0.023246,0.0,0.575,0.9814815,1.0,1.0,0.93939394,0.42424244,1.0,0.44186047,0.39534885,0.0,0.07546142,0.0,0.0,0
0.03372882,0.33333334,0.0,0.95455825,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.8787879,0.42424244,1.0,0.4651163,0.74418604,0.05882353,0.000731312,0.0,0.0,0
0.003164396,0.7037037,0.0,0.007655474,0.45,0.067379,0.0,0.45,0.9814815,0.9767442,0.7647059,0.7878788,0.36363637,1.0,0.39534885,0.44186047,0.0,0.114058115,0.0,0.0,0
0.002357108,0.7777778,3.33e-05,0.005656069,0.5,0.103137,0.0,0.325,0.9814815,0.9767442,0.60294116,0.7878788,0.6787879,1.0,0.41860464,0.18604651,0.0,0.11399692,0.0,0.0,0
0.011760609,0.33333334,0.00062434,0.017393587,0.7,0.002856,0.0,0.55,0.962963,0.95348835,0.5735294,0.6969697,0.33333334,1.0,0.4651163,0.4883721,0.8235294,0.99989367,0.0,0.0,0
0.001735089,0.33333334,0.0,0.01173308,0.6,6e-06,0.0,0.675,0.9814815,1.0,1.0,0.90909094,0.37575758,1.0,0.4651163,0.44186047,0.1764706,0.07487973,0.0,0.0,0
0.003711202,0.7777778,0.0,0.009078419,0.6,0.015092,0.0,0.325,0.9814815,0.9767442,0.6617647,0.75757575,0.4060606,1.0,0.4883721,0.44186047,0.0,0.114107065,0.0,0.0,0
0.009590574,0.33333334,2.42e-05,0.3242473,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.969697,0.3909091,1.0,0.44186047,0.44186047,0.0,0.07569881,0.0,0.0,0
0.13632883,0.22222222,0.8125222,0.16002218,0.3,1.0,0.0,0.35,0.962963,1.0,0.8088235,0.6666667,0.92121214,0.0,0.0,0.046511628,0.05882353,0.99989605,0.0,0.0,0
0.016411688,0.4074074,0.0,0.41981834,0.7,0.0,0.0,0.55,0.9814815,1.0,0.9558824,0.90909094,0.42424244,1.0,0.39534885,0.43023255,0.0,0.07368484,0.0,0.0,0
0.009971871,0.5555556,0.0,0.32618135,0.45,0.0,0.0,0.675,0.9814815,1.0,1.0,0.969697,0.42424244,1.0,0.39534885,0.41860464,0.0,0.07575454,0.0,0.0,0
0.010023704,0.37037036,0.0,0.32653058,0.5,0.0,0.0,0.65,0.9814815,1.0,1.0,0.969697,0.37575758,1.0,0.44186047,0.44186047,0.0,0.075765245,0.0,0.0,0
0.006587589,0.33333334,0.0,0.016981335,0.3,0.0,0.0,0.55,0.9814815,1.0,1.0,0.8787879,0.58787876,1.0,0.3488372,0.29069766,0.05882353,0.05521413,0.0,0.0,0
0.13570398,0.8888889,0.10050058,0.15965804,0.65,0.11384,0.0,0.575,0.962963,1.0,1.0,0.90909094,0.4060606,1.0,0.41860464,0.43023255,0.05882353,0.99984753,0.0,0.0,0
0.015614615,0.8148148,0.006017104,0.41651422,0.65,0.076114,0.0,0.625,0.9814815,1.0,0.9411765,0.90909094,0.36363637,1.0,0.41860464,0.45348838,0.0,0.07360179,0.0,0.0,0
0.004921995,0.33333334,0.007340543,0.002020839,0.0,0.126317,0.0,0.35,0.9814815,1.0,0.9852941,0.7878788,0.4969697,1.0,0.39534885,0.3604651,1.0,0.9999153,0.0,0.0,0
0.0524892,0.33333334,0.0,0.11745634,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.93939394,0.46969697,1.0,0.44186047,0.38372093,0.0,0.053553924,0.0,0.0,0
0.05250554,0.33333334,0.0,0.11751877,0.45,0.0,0.0,0.75,0.9814815,1.0,1.0,0.8787879,0.46969697,1.0,0.4883721,0.38372093,0.0,0.053588673,0.0,0.0,0
0.05250371,0.33333334,0.0,0.11751172,0.45,0.0,0.0,0.75,0.9814815,1.0,1.0,0.90909094,0.44545454,1.0,0.4883721,0.7209302,0.0,0.05358474,0.0,0.0,0
0.006497714,0.33333334,0.0,0.01676103,0.45,0.0,0.0,0.475,0.9814815,1.0,1.0,0.8181818,0.46969697,1.0,0.41860464,0.37209302,0.05882353,0.055072296,0.0,0.0,0
0.009588413,0.44444445,0.000131334,0.32424432,0.6,2e-06,0.0,0.75,0.9814815,1.0,1.0,0.969697,0.44545454,1.0,0.41860464,0.41860464,0.0,0.075697936,0.0,0.0,0
0.01534728,0.4074074,0.0,0.4440769,0.45,1.7e-05,0.0,0.825,0.9814815,1.0,1.0,0.93939394,0.42424244,1.0,0.37209302,0.38372093,0.05882353,4.39e-05,0.0,0.0,0
0.015934374,0.33333334,0.000152549,0.4176204,0.45,0.000215,0.0,0.675,0.9814815,1.0,0.9411765,0.90909094,0.3909091,1.0,0.41860464,0.76744187,0.0,0.073623866,0.0,0.0,0
0.001609661,0.5555556,0.0,0.010942797,0.55,0.003059,0.0,0.65,0.962963,1.0,1.0,0.969697,0.34242424,1.0,0.39534885,0.43023255,0.1764706,0.07485481,0.0,0.0,0
0.002969739,0.6296296,4.04e-05,0.007103474,0.5,0.020336,0.0,0.425,0.9814815,0.9767442,0.63235295,0.8181818,0.42424244,1.0,0.39534885,0.41860464,0.0,0.11403997,0.0,0.0,0
0.006529244,0.33333334,0.0,0.01681616,0.45,0.0,0.0,0.575,0.9814815,1.0,1.0,0.8484849,0.4969697,1.0,0.41860464,0.38372093,0.05882353,0.05510464,0.0,0.0,0
0.015247314,0.4814815,0.0,0.018329622,0.45,0.058163,0.0,0.7,0.9814815,0.9767442,0.7058824,0.57575756,0.3060606,1.0,0.4883721,0.4883721,0.8235294,0.99992293,0.0,0.0,0
0.001329233,0.8148148,0.053444732,0.006213314,0.75,0.02375,0.0,0.65,0.9814815,1.0,1.0,0.969697,0.44545454,1.0,0.39534885,0.40697673,0.0,0.07546863,0.0,0.0,0
0.012036707,0.37037036,0.0,0.017521868,0.45,0.02287,0.0,0.725,1.0,0.9767442,0.6764706,0.6363636,0.53636366,1.0,0.4883721,0.26744187,0.8235294,0.99989784,0.0,0.0,0
7.63e-05,0.33333334,0.0,0.000211259,0.4,0.0,0.0,0.75,0.9814815,1.0,1.0,1.0,0.46969697,1.0,0.4651163,0.37209302,0.0,0.07545617,0.0,0.0,0
0.00337508,0.44444445,0.001659856,0.008136904,0.5,0.000503,0.0,0.5,0.9814815,0.9767442,0.64705884,0.72727275,0.4060606,1.0,0.41860464,0.43023255,0.0,0.114074506,0.0,0.0,0
0.015665852,0.33333334,0.0,0.446157,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.93939394,0.46969697,1.0,0.41860464,0.38372093,0.05882353,0.000127408,0.0,0.0,0
0.006493089,0.33333334,0.0,0.016754737,0.45,0.0,0.0,0.425,0.9814815,1.0,1.0,0.8787879,0.4060606,1.0,0.44186047,0.41860464,0.05882353,0.055068143,0.0,0.0,0
0.008071009,0.33333334,0.0,0.19681098,0.7,0.100539,0.0,0.6,0.962963,1.0,0.9705882,0.75757575,0.44545454,1.0,0.39534885,0.3488372,0.05882353,0.0562906,0.0,0.0,0
0.012322632,0.4814815,0.0,0.017648231,0.45,0.003352,0.0,0.7,0.9814815,0.9767442,0.6617647,0.6363636,0.3151515,1.0,0.5813953,0.4651163,0.8235294,0.9999018,0.0,0.0,0
0.015659155,0.33333334,0.0,0.44613695,0.45,0.0,0.0,0.775,0.9814815,1.0,1.0,0.90909094,0.4060606,1.0,0.44186047,0.75581396,0.05882353,0.000116044,0.0,0.0,0
0.001216034,0.6666667,0.0532447,0.008810573,0.85,0.027286,0.0,0.7,0.9814815,1.0,0.9558824,0.90909094,0.4060606,1.0,0.44186047,0.41860464,0.1764706,0.074788816,0.0,0.0,0
0.015671616,0.33333334,0.0,0.4461786,0.45,0.0,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.46969697,1.0,0.4651163,0.7093023,0.05882353,0.000139428,0.0,0.0,0
0.006508683,0.33333334,0.0,0.016780952,0.45,0.0,0.0,0.45,0.9814815,1.0,1.0,0.8181818,0.46969697,1.0,0.44186047,0.37209302,0.05882353,0.05508366,0.0,0.0,0
0.01627778,0.37037036,0.0,0.41903257,0.55,0.000245,0.0,0.7,0.9814815,1.0,0.89705884,0.8787879,0.44545454,1.0,0.44186047,0.7209302,0.0,0.073658615,0.0,0.0,0
0.010048354,0.33333334,0.0,0.32669953,0.45,0.0,0.0,0.675,0.9814815,1.0,1.0,0.969697,0.44545454,1.0,0.4651163,0.73255813,0.0,0.0757718,0.0,0.0,0
0.006583562,0.33333334,0.0,0.0169712,0.3,0.0,0.0,0.6,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.44186047,0.3604651,0.05882353,0.05520604,0.0,0.0,0
0.033725996,0.33333334,0.0,0.9545477,0.45,0.0,0.0,0.775,0.9814815,1.0,1.0,0.8787879,0.4969697,1.0,0.4651163,0.3604651,0.05882353,0.000725411,0.0,0.0,0
0.015548396,0.37037036,0.0,0.44532895,0.5,0.0,0.0,0.775,0.9814815,1.0,1.0,0.90909094,0.36363637,1.0,0.44186047,0.7790698,0.05882353,8.44e-05,0.0,0.0,0
0.016329847,0.37037036,0.0,0.41933337,0.5,0.0,0.0,0.575,0.9814815,1.0,0.88235295,0.8787879,0.27272728,1.0,0.41860464,0.5,0.0,0.07366823,0.0,0.0,0
0.016433898,0.33333334,0.0,0.41995034,0.45,0.000115,0.0,0.575,0.9814815,1.0,0.9117647,0.8787879,0.3909091,1.0,0.41860464,0.76744187,0.0,0.07368986,0.0,0.0,0
0.009980384,0.5185185,0.0,0.3262167,0.5,0.0,0.0,0.625,0.9814815,1.0,1.0,0.969697,0.3909091,1.0,0.41860464,0.45348838,0.0,0.075755626,0.0,0.0,0
0.015700232,0.33333334,0.0,0.44628403,0.45,0.0,0.0,1.0,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.4883721,0.37209302,0.05882353,0.000198214,0.0,0.0,0
0.010090485,0.33333334,0.0,0.32684305,0.45,0.0,0.0,0.75,0.9814815,1.0,1.0,0.969697,0.4969697,1.0,0.4883721,0.37209302,0.0,0.07585222,0.0,0.0,0
0.015689384,0.33333334,0.0,0.44624323,0.45,0.000172,0.0,0.8,0.9814815,1.0,1.0,0.90909094,0.42424244,1.0,0.44186047,0.74418604,0.05882353,0.000175486,0.0,0.0,0
0.004250626,0.44444445,0.0,0.010754722,0.65,0.0112,0.0,0.45,0.9814815,0.95348835,0.60294116,0.6666667,0.44545454,1.0,0.4651163,0.39534885,0.0,0.11416498,0.0,0.0,0
0.006537964,0.33333334,0.0,0.01683169,0.45,2e-06,0.0,0.575,0.9814815,1.0,1.0,0.8181818,0.46969697,1.0,0.4651163,0.38372093,0.05882353,0.05511382,0.0,0.0,0
0.015686871,0.33333334,0.0,0.44623384,0.45,0.0,0.0,0.85,0.9814815,1.0,1.0,0.90909094,0.4969697,1.0,0.4651163,0.3488372,0.05882353,0.000170242,0.0,0.0,0
0.015523442,0.37037036,0.0,0.4451317,0.45,0.0,0.0,0.775,0.9814815,1.0,1.0,0.90909094,0.42424244,1.0,0.44186047,0.39534885,0.05882353,7.8e-05,0.0,0.0,0
0.010053267,0.33333334,0.0,0.3267134,0.45,0.0,0.0,0.65,0.9814815,1.0,1.0,0.93939394,0.46969697,1.0,0.44186047,0.7093023,0.0,0.07577967,0.0,0.0,0
0.006541481,0.33333334,0.0,0.01684252,0.45,0.0,0.0,0.475,0.9814815,1.0,1.0,0.8787879,0.44545454,1.0,0.39534885,0.73255813,0.05882353,0.055119935,0.0,0.0,0
0.010069096,0.33333334,0.0,0.32676518,0.45,0.0,0.0,0.725,0.9814815,1.0,1.0,0.969697,0.46969697,1.0,0.41860464,0.37209302,0.0,0.07580873,0.0,0.0,0
0.016477542,0.4074074,0.0,0.42024332,0.45,7.2e-05,0.0,0.675,0.9814815,1.0,0.85294116,0.8484849,0.42424244,1.0,0.39534885,0.41860464,0.0,0.073699266,0.0,0.0,0
0.009985222,0.33333334,0.0,0.32624707,0.45,0.011487,0.0,0.725,0.9814815,1.0,1.0,0.969697,0.44545454,1.0,0.4883721,0.40697673,0.0,0.07575694,0.0,0.0,0
0.006564335,0.33333334,0.08855932,0.016224993,0.45,0.081743,0.0,0.575,0.9814815,0.90697676,0.42647058,0.54545456,0.35454544,1.0,0.44186047,0.8023256,0.8235294,0.99985564,0.0,0.0,0
0.13657156,0.22222222,0.88805825,0.16003333,0.3,1.0,0.0,0.35,0.962963,1.0,0.8088235,0.6666667,0.92424244,0.0,0.023255814,0.046511628,0.05882353,0.9999317,0.0,0.0,0
0.13363628,0.7407407,0.04999672,0.15690039,0.65,0.086254,0.0,0.575,0.962963,1.0,1.0,0.90909094,0.34242424,1.0,0.41860464,0.45348838,0.05882353,0.99977237,0.0,0.0,0
